State,District,Mandal,OfficeType,Pincode,Latitude,Longitude
Bihar,Patna,KarjanBo,Bo,803211.0,25.442882,85.620865
Bihar,Patna,RupasBo,Bo,803211.0,25.459422,85.637508
Bihar,Patna,BudraBo,Bo,803212.0,25.450612,85.588008
Bihar,Patna,ChandaBo,Bo,803212.0,25.434254,85.563473
Bihar,Patna,KarnautiBo,Bo,803212.0,25.438585,85.546965
Bihar,Patna,SabnimaKhurdBo,Bo,803212.0,25.461184,85.564524
Bihar,Patna,BhgawatipurKarmorBo,Bo,803214.0,25.446309,85.771688
Bihar,Patna,GowasaShekhpuraBo,Bo,803214.0,25.455239,85.776044
Bihar,Patna,AtnamaBo,Bo,803213.0,25.401378,85.710941
Bihar,Patna,ChaknawadaBo,Bo,803213.0,25.504057,85.738805
Bihar,Patna,DarbeshpuraBo,Bo,803213.0,25.355201,85.720773
Bihar,Patna,KhajurarBo,Bo,803213.0,25.373959,85.764378
Bihar,Nalanda,TajnipurBo,Bo,803213.0,25.33576,85.691038
Bihar,Nalanda,JaitpurBo,Bo,801307.0,25.32,85.34
Bihar,Nalanda,KachchariaBo,Bo,801307.0,25.3,25.36
Bihar,Nalanda,DayalpurBo,Bo,803108.0,25.33,85.41
Bihar,Nalanda,SatnagBo,Bo,803108.0,25.31,85.47
Bihar,Nalanda,DhangawanBo,Bo,801301.0,25.26,85.22
Bihar,Nalanda,KhaddiLodipurBo,Bo,801301.0,25.28,85.21
Bihar,Nalanda,NishchalganjBo,Bo,801301.0,25.15,85.26
Bihar,Nalanda,ParthuBo,Bo,801301.0,25.25,85.21
Bihar,Patna,BadarbaliBo,Bo,803110.0,25.35,85.44
Bihar,Patna,BajitpurMudhariBo,Bo,803110.0,25.34,85.53
Bihar,Patna,BarahBo,Bo,803110.0,13.69,30.37
Bihar,Patna,BasniwanBo,Bo,803110.0,25.6,85.14
Bihar,Patna,CheroBo,Bo,803110.0,33.88,118.27
Bihar,Patna,KorariBo,Bo,803110.0,25.32,85.64
Bihar,Patna,MurgiachakBo,Bo,803110.0,25.52,85.02
Bihar,Patna,NehusaBo,Bo,803110.0,25.35,85.44
Bihar,Patna,SabnahuaBo,Bo,803110.0,25.35,85.44
Bihar,Patna,SarthuaBo,Bo,803110.0,25.35,85.5
Bihar,Patna,SirsiDihraBo,Bo,803110.0,25.4,85.48
Bihar,Nawada,AkbarpurBo,Bo,801302.0,26.42,82.53
Bihar,Nawada,AsharhiBo,Bo,801302.0,25.3,85.27
Bihar,Nawada,ChamarbighaBo,Bo,801302.0,24.66,85.54
Bihar,Nawada,KaliyachakBo,Bo,801302.0,24.86,88.01
Bihar,Nawada,MaiBo,Bo,801302.0,34.16,119.04
Bihar,Nawada,MirzapurBo,Bo,801302.0,25.13,82.56
Bihar,Nalanda,BaraiBo,Bo,801303.0,25.14,85.22
Bihar,Nalanda,BardihBo,Bo,801303.0,25.15,85.19
Bihar,Nalanda,DariyapurBo,Bo,801303.0,25.01,85.19
Bihar,Nalanda,RasisaBo,Bo,801303.0,25.19,85.28
Bihar,Nalanda,RustampurBo,Bo,801303.0,25.44,85.42
Bihar,Patna,DaniyawanBo,Bo,801304.0,25.43,85.29
Bihar,Patna,ChintamanchakBo,Bo,803302.0,25.393683,85.931645
Bihar,Patna,AkairBo,Bo,801305.0,25.35,85.34
Bihar,Patna,DamodarpurWaldhaBo,Bo,801305.0,25.37,85.34
Bihar,Patna,KhapuraBo,Bo,801305.0,25.37,85.34
Bihar,Patna,PirbarhaunaBo,Bo,801305.0,25.37,85.33
Bihar,Patna,ShahjahanpurBo,Bo,801305.0,27.88,79.91
Bihar,Patna,TinalodipurBo,Bo,801305.0,27.88,79.91
Bihar,Nalanda,BargaonBo,Bo,803111.0,22.16,84.3
Bihar,Nalanda,MighiNagmaBo,Bo,803111.0,25.26,85.47
Bihar,Nalanda,MirchaiganjBo,Bo,803111.0,44.31,85.6
Bihar,Nalanda,NaillyBo,Bo,803113.0,25.3,85.46
Bihar,Nalanda,MuzafraBo,Bo,803113.0,25.27784,85.477158
Bihar,Patna,KanhaipurBo,Bo,803221.0,25.453308,85.841147
Bihar,Patna,MekraBo,Bo,803221.0,25.471729,85.839031
Bihar,Nalanda,GauravNagarBo,Bo,803114.0,28.7,77.05
Bihar,Nalanda,JagdishpurTiyariBo,Bo,803114.0,25.19,85.45
Bihar,Nalanda,SoureBo,Bo,803114.0,47.7,97.05
Bihar,Nalanda,DurgapurBo,Bo,803115.0,23.52,87.32
Bihar,Nalanda,GhorsrawanBo,Bo,803115.0,25.09,85.57
Bihar,Nalanda,PunhaBo,Bo,803119.0,25.24,85.59
Bihar,Nalanda,SosandiBo,Bo,803119.0,25.29,85.62
Bihar,Nalanda,PatasangBo,Bo,803119.0,25.265308,85.517647
Bihar,Nalanda,KarubighaBo,Bo,803116.0,25,85.33
Bihar,Nalanda,MukhtarganjBo,Bo,803116.0,25.26,85.47
Bihar,Nalanda,NekpurBo,Bo,803116.0,25.05,85.37
Bihar,Nalanda,VeerayatanBo,Bo,803116.0,25.04,85.44
Bihar,Nalanda,MurauraBo,Bo,803216.0,25.21,85.55
Bihar,Nalanda,RanabighaBo,Bo,803216.0,25.17,85.5
Bihar,Nalanda,TungiBo,Bo,803216.0,19.04,73.51
Bihar,Nalanda,BanarsibighaBo,Bo,803117.0,24.71,85.05
Bihar,Nalanda,BhuiBo,Bo,803117.0,25.08,85.38
Bihar,Nalanda,KariyanaBo,Bo,803117.0,25.07322,85.482639
Bihar,Nalanda,KhojpuraBo,Bo,801306.0,25.05,84.92
Bihar,Nawada,DosutBo,Bo,805132.0,24.9579826,85.7374603
Bihar,Nalanda,KhanpurBo,Bo,803109.0,25.028337,85.529066
Bihar,Nawada,BisunpurBo,Bo,805102.0,24.782015,85.691194
Bihar,Nawada,Punaul,Bo,805122.0,24.7967,85.4454
Bihar,Nawada,DermobaraBo,Bo,805104.0,24.915549,85.590914
Bihar,Nawada,MarueBo,Bo,805104.0,24.915549,85.590914
Bihar,Nawada,MadhurapurBo,Bo,805106.0,24.832714,85.883897
Bihar,Nawada,MahapurchhabBo,Bo,805106.0,24.832714,85.883897
Bihar,Nawada,PhuldihBo,Bo,805141.0,24.832383,85.883897
Bihar,Nawada,MahrawanBo,Bo,805107.0,24.838641,85.733347
Bihar,Nawada,MararaBo,Bo,805141.0,24.838641,85.733347
Bihar,Nawada,ParwatiBo,Bo,805108.0,25.09405,85.636231
Bihar,Nawada,MasaurhaBo,Bo,805109.0,24.939766,85.43119
Bihar,Nawada,Hanriya,Bo,805109.0,24.5192,85.3111
Bihar,Nawada,IchuakarnaB.O,Bo,805109.0,24.939766,85.43119
Bihar,Nawada,HasapurBo,Bo,805111.0,24.883502,85.533326
Bihar,Nawada,BabhnaurBo,Bo,805111.0,24.89108,85.53547
Bihar,Nawada,SonsihariBo,Bo,805123.0,24.956693,85.53159
Bihar,Nawada,BudhauliBo,Bo,805124.0,24.9579826,85.7374603
Bihar,Nawada,GulaniBo,Bo,805124.0,24.9579826,85.7374603
Bihar,Nawada,MarwaBo,Bo,805124.0,24.9579826,85.7374603
Bihar,Nawada,MakharBo,Bo,805112.0,24.883502,85.533326
Bihar,Nawada,DhamaniBo,Bo,805125.0,24.64697,85.495167
Bihar,Nawada,SherpurBo,Bo,805127.0,24.654947,85.407613
Bihar,Nawada,GhaghatB.O,Bo,805127.0,24.654947,85.407613
Bihar,Gaya,BMakdumpurBo,Bo,805128.0,24.75445,85.260769
Bihar,Gaya,DumriBo,Bo,805128.0,24.75445,85.260769
Bihar,Gaya,MahugainBo,Bo,805128.0,24.75445,85.260769
Bihar,Nawada,ManjhawayBo,Bo,805129.0,24.810351,85.309822
Bihar,Nawada,BauriBo,Bo,805113.0,24.623,84.651
Bihar,Nawada,BelarBo,Bo,805113.0,24.623,84.651
Bihar,Gaya,ArawanBo,Bo,805131.0,24.800938,85.243951
Bihar,Gaya,BisunpurBo,Bo,805131.0,24.800938,85.243951
Bihar,Gaya,KajoorBo,Bo,805131.0,24.800938,85.243951
Bihar,Gaya,KhargharaBo,Bo,805131.0,24.800938,85.243951
Bihar,Gaya,RajwaraBo,Bo,805131.0,24.800938,85.243951
Bihar,Gaya,SahiyaBo,Bo,805131.0,24.800938,85.243951
Bihar,Patna,PunadihBo,Bo,800009.0,25.6035844,85.132589
Bihar,Patna,DgtolaBo,Bo,803203.0,25.3333658,85.2588888
Bihar,Patna,DhibraBo,Bo,801505.0,25.602555,85.1359444
Bihar,Patna,ApiplawanBo,Bo,801109.0,25.63583,85.046508
Bihar,Patna,ChesiBo,Bo,801109.0,25.7845,85.01589
Bihar,Patna,KaraiBo,Bo,801109.0,25.2112313,85.2121231
Bihar,Patna,NagwanBo,Bo,801109.0,25.2123131,85.1231321
Bihar,Patna,SgopalpurBo,Bo,801109.0,25.2131321,85.1321321
Bihar,Patna,SarasatBo,Bo,801109.0,25.2121324,85.2121313
Bihar,Patna,ChikshiBo,Bo,801110.0,25.2326546,85.2154564
Bihar,Patna,MasaurhaBo,Bo,801110.0,25.1356465,85.4154121
Bihar,Patna,SikariaBo,Bo,801110.0,25.2154687,85.1321345
Bihar,Patna,SihiBo,Bo,801102.0,25.3232626,85.2151564
Bihar,Patna,JatDumariBo,Bo,804453.0,25.3698555,85.3666662
Bihar,Patna,KalyanpurBo,Bo,804453.0,25.3323232,85.3611315
Bihar,Patna,KandapBo,Bo,804453.0,25.3232323,85.3231125
Bihar,Patna,LakhanparBo,Bo,804453.0,25.2331231,85.2516546
Bihar,Patna,NadwanBo,Bo,804453.0,25.1313134,85.2135323
Bihar,Patna,SripalpurBo,Bo,804453.0,25.2131321,85.7868646
Bihar,Patna,ArapBo,Bo,801104.0,25.1234554,85.2134565
Bihar,Patna,DanaraBo,Bo,801104.0,25.2345565,85.2315456
Bihar,Nalanda,BhojpurBo,Bo,803202.0,25.7614283,85.8092982
Bihar,Nalanda,ChistipurBo,Bo,803202.0,25.610469,85.141658
Bihar,Patna,KarautaBo,Bo,803202.0,25.44323,85.3926
Bihar,Nalanda,SarhariBo,Bo,803202.0,25.610467,85.14166
Bihar,Patna,DsimariBo,Bo,801103.0,25.1234789,85.5465672
Bihar,Patna,KachidargaliBo,Bo,803201.0,25.47001,85.2948
Bihar,Jehanabad,MokarBo,Bo,804451.0,25.2164645,85.1141542
Bihar,Patna,BaurahiBo,Bo,804451.0,25.2325445,85.4569874
Bihar,Patna,DeodhaBo,Bo,804451.0,25.350006,85.033294
Bihar,Patna,DhanaruaBo,Bo,804451.0,25.3693565,85.3645488
Bihar,Patna,MallickpurBo,Bo,804451.0,25.1792,84.82673
Bihar,Patna,NadpuraBo,Bo,804451.0,25.1792,84.82673
Bihar,Patna,NanauriBo,Bo,804451.0,25.1792,84.82673
Bihar,Patna,PanditganjBo,Bo,804451.0,25.6035858,80.1325226
Bihar,Patna,RastranagarRarhaBo,Bo,804451.0,25.6035899,85.1325899
Bihar,Patna,SimhariBo,Bo,804451.0,28.658945,85.1358999
Bihar,Patna,BhadauraBo,Bo,804452.0,25.5456662,88.5291385
Bihar,Patna,KhainiaBo,Bo,804452.0,25.7878999,85.2323231
Bihar,Patna,UsmanchakBo,Bo,804452.0,25.2145784,85.2314578
Bihar,Patna,JivRakhanTolaB.O,Bo,801108.0,25.48,85.21
Bihar,Patna,DaudpurBo,Bo,801503.0,25.594095,85.137565
Bihar,Patna,SrichandpurBo,Bo,801111.0,25.5454354,85.8998987
Bihar,Patna,DhelmaBo,Bo,800030.0,25.2356654,85.8989866
Bihar,Patna,MkurjiBo,Bo,801105.0,25.3656565,85.9693665
Bihar,Rohtas,MuriyarBo,Bo,821301.0,24.62874,83.920166
Bihar,Rohtas,SemriBo,Bo,802211.0,25.341708,84.201528
Bihar,Rohtas,NauhattaBo,Bo,821304.0,24.549826,83.813302
Bihar,Rohtas,ParchhaBo,Bo,821304.0,24.521585,83.72257
Bihar,Rohtas,JadunathpurBo,Bo,821304.0,24.5266,83.5963
Bihar,Rohtas,AnandichakBo,Bo,821304.0,24.5739,83.8612
Bihar,Kaimur(Bhabua),MahuariBo,Bo,821101.0,25.290336,83.738507
Bihar,Kaimur(Bhabua),MionBo,Bo,821101.0,25.042566,83.605801
Bihar,Kaimur(Bhabua),RudrawarKalaBo,Bo,821101.0,24.988276,83.68138
Bihar,Kaimur(Bhabua),UjariSikathiBo,Bo,821101.0,25.074346,83.63898
Bihar,Kaimur(Bhabua),BetariBo,Bo,821101.0,25.042435,83.56697
Bihar,Kaimur(Bhabua),SioBo(Bhabua),Bo,821101.0,25.022906,83.60836
Bihar,Kaimur(Bhabua),BahuanBo,Bo,821101.0,25.072257,83.671708
Bihar,Kaimur(Bhabua),BabhaniKalaBo,Bo,821102.0,24.653615,83.56721
Bihar,Rohtas,JonhiBo,Bo,802212.0,25.191026,84.275283
Bihar,Rohtas,MaidharaBo,Bo,802212.0,25.226968,84.326594
Bihar,Rohtas,MunjiBo,Bo,802212.0,25.211493,84.30818
Bihar,Kaimur(Bhabua),BiurBo,Bo,821103.0,25.068224,83.515017
Bihar,Rohtas,MamrejpurBo,Bo,821104.0,24.914626,83.791602
Bihar,Rohtas,NauhattaBo,Bo,821104.0,24.95224,83.728856
Bihar,Rohtas,HattaBo(ChenariSo),Bo,821104.0,24.904664,83.201082
Bihar,Rohtas,MalhipurBo,Bo,821104.0,24.867343,83.769208
Bihar,Rohtas,BararhiBo,Bo,821305.0,24.975258,84.084123
Bihar,Rohtas,JamrohBo,Bo,802213.0,24.62874,83.920166
Bihar,Rohtas,SujatpurBo,Bo,802213.0,24.62874,83.920166
Bihar,Rohtas,JogiyaBo,Bo,802213.0,25.323603,84.078163
Bihar,Kaimur(Bhabua),KabilashpurBo,Bo,821105.0,25.287287,83.547659
Bihar,Kaimur(Bhabua),KaramnasaBo,Bo,821105.0,25.303731,83.527253
Bihar,Kaimur(Bhabua),KasthariBo,Bo,821105.0,25.246924,83.55232
Bihar,Kaimur(Bhabua),PipriyaBo,Bo,821105.0,25.113705,83.224998
Bihar,Rohtas,BarkiAkorhiBo,Bo,802215.0,24.978493,84.204164
Bihar,Rohtas,ChhataunaBo,Bo,802215.0,25.100741,84.156704
Bihar,Rohtas,HathiniBo,Bo,802215.0,25.076402,84.064313
Bihar,Rohtas,NonsariBo,Bo,802215.0,25.11385,84.040532
Bihar,Rohtas,TenduaBo,Bo,802215.0,24.864004,83.962519
Bihar,Rohtas,BelwainBo,Bo,802214.0,25.139077,84.268702
Bihar,Rohtas,DeoBo,Bo,802214.0,24.62874,83.920166
Bihar,Rohtas,KarupItwaBo,Bo,802214.0,25.153537,84.298971
Bihar,Kaimur(Bhabua),GoiBo,Bo,821106.0,25.163232,83.369256
Bihar,Kaimur(Bhabua),JamalpurPaturiBo,Bo,821106.0,25.060167,83.349294
Bihar,Kaimur(Bhabua),KarjiBo,Bo,821106.0,25.118893,83.475691
Bihar,Kaimur(Bhabua),ShiorampurBo,Bo,821106.0,25.059207,83.360907
Bihar,Kaimur(Bhabua),SirhiraBo,Bo,821106.0,25.070257,83.393628
Bihar,Rohtas,GhordihaBo,Bo,821107.0,25.091632,83.929433
Bihar,Rohtas,GoriBo,Bo,821107.0,25.107396,83.881757
Bihar,Rohtas,PipraBo,Bo,821107.0,25.099477,83.977072
Bihar,Rohtas,DaidhanBo,Bo,821112.0,24.290434,83.920166
Bihar,Kaimur(Bhabua),BasahiBo,Bo,821108.0,25.124657,83.799562
Bihar,Kaimur(Bhabua),BisodihriBo,Bo,821108.0,25.125002,83.843325
Bihar,Kaimur(Bhabua),DhawpokharBo,Bo,821108.0,24.908055,83.532339
Bihar,Kaimur(Bhabua),KhurmabadBo,Bo,821108.0,25.022951,83.839347
Bihar,Kaimur(Bhabua),MahuwatBo,Bo,821108.0,24.946639,83.833381
Bihar,Kaimur(Bhabua),TelariBo,Bo,821108.0,24.979627,83.827414
Bihar,Kaimur(Bhabua),BKhasBo,Bo,821109.0,25.239033,83.594912
Bihar,Kaimur(Bhabua),SukulPipraBo,Bo,821109.0,25.186996,83.702643
Bihar,Rohtas,AmiyawarBo,Bo,821310.0,25.040945,84.310153
Bihar,Rohtas,AtimiBo,Bo,821310.0,25.403176,84.188348
Bihar,Rohtas,JeenaBo,Bo,821310.0,25.061019,84.313442
Bihar,Rohtas,KarmaPathkhauliaBo,Bo,821310.0,25.083959,84.218658
Bihar,Rohtas,MedinipurBo,Bo,821310.0,25.096854,84.362091
Bihar,Rohtas,NadaonBo,Bo,802218.0,24.62874,83.920166
Bihar,Rohtas,NatwarKhurdBo,Bo,802218.0,25.244855,84.160001
Bihar,Rohtas,PuhpiBo,Bo,802218.0,24.62874,83.920166
Bihar,Rohtas,RajpurBo,Bo,802218.0,25.079169,84.209435
Bihar,Kaimur(Bhabua),BagarhiBo,Bo,802132.0,24.908055,83.532339
Bihar,Kaimur(Bhabua),SatowantiBo,Bo,802132.0,24.908055,83.532339
Bihar,Kaimur(Bhabua),TaraithaBo,Bo,802132.0,24.908055,83.532339
Bihar,Kaimur(Bhabua),SijhuanBo(Noan),Bo,802132.0,25.297079,83.771497
Bihar,Kaimur(Bhabua),ChhotkiKulhariyaBo,Bo,821110.0,25.252282,83.70643
Bihar,Kaimur(Bhabua),JamurnaBo,Bo,821110.0,25.261958,83.626862
Bihar,Rohtas,BaknauraBo,Bo,821311.0,24.62874,83.920166
Bihar,Rohtas,BensagarBo,Bo,802220.0,25.359975,84.140875
Bihar,Rohtas,MasaunaBo,Bo,802220.0,25.141681,84.146152
Bihar,Rohtas,SioruanBo,Bo,802220.0,25.238176,84.310811
Bihar,Rohtas,TorniBo,Bo,821111.0,24.62874,83.920166
Bihar,Rohtas,ChhotkiChenariBo,Bo,821015.0,83.7933,83.892355
Bihar,Rohtas,BhadokhraBo,Bo,821312.0,24.931254,84.018064
Bihar,Rohtas,MahrajganjBo,Bo,821312.0,24.62874,83.920166
Bihar,Vaishali,DharampurBo,Bo,844111.0,25.4141666,85.5127777
Bihar,Vaishali,BalwakuariBo,Bo,844103.0,25.694654,85.239923
Bihar,Vaishali,AmritpurBo,Bo,844113.0,25.673746,85.365563
Bihar,Vaishali,DaudnagarBo,Bo,844113.0,25.673746,85.365563
Bihar,Vaishali,GarjaulBo,Bo,844114.0,25.859798,85.300312
Bihar,Vaishali,HansikewalBo,Bo,844114.0,25.859798,85.300312
Bihar,Vaishali,KatarmalaBo,Bo,844114.0,25.859798,85.300312
Bihar,Vaishali,KiratpurRajaramBo,Bo,844114.0,25.859798,85.300312
Bihar,Vaishali,RaghunathpurImadpurBo,Bo,844114.0,25.859798,85.300312
Bihar,Vaishali,ChecharBo,Bo,844503.0,25.653196,85.322202
Bihar,Vaishali,MathurapurSultanBo,Bo,844503.0,25.653196,85.322202
Bihar,Vaishali,RahimapurBo,Bo,844502.0,25.686088,85.312474
Bihar,Vaishali,KalyanpurBo,Bo,844115.0,25.673746,85.365563
Bihar,Vaishali,MohanpurBo,Bo,844115.0,25.673746,85.365563
Bihar,Vaishali,BasantpurBo,Bo,844504.0,25.667206,85.407126
Bihar,Vaishali,JafarpattiBo,Bo,844504.0,25.667206,85.407126
Bihar,Vaishali,UfraulBo,Bo,844504.0,25.673746,85.2113333
Bihar,Vaishali,GurmiaBo,Bo,844117.0,25.6916389,85.2113333
Bihar,Vaishali,BilandpurBo,Bo,844116.0,25.673746,85.365563
Bihar,Vaishali,FatehpurFulwariaBo,Bo,844116.0,25.673746,85.365563
Bihar,Vaishali,SondhoBo,Bo,844118.0,25.9675753,85.329273
Bihar,Vaishali,BhairopurDeodhiBo,Bo,844102.0,25.694654,85.239923
Bihar,Vaishali,SadullahpurBo,Bo,844102.0,25.3625,85.2314
Bihar,Vaishali,ArniaBo,Bo,844505.0,26.003818,85.081783
Bihar,Vaishali,KalapaharBo,Bo,844505.0,26.003818,85.081783
Bihar,Vaishali,MahisaurBo,Bo,844505.0,25.673746,85.365563
Bihar,Vaishali,NarainpurDeopuraBo,Bo,844505.0,26.003818,85.081783
Bihar,Vaishali,BitandipurBo,Bo,844505.0,25.673746,85.365563
Bihar,Vaishali,BardihaTurkiBo,Bo,843110.0,25.857264,85.558657
Bihar,Vaishali,JaintipurBo,Bo,844121.0,25.897936,85.18099
Bihar,Vaishali,KhanjahachakBo,Bo,844121.0,25.897936,85.18099
Bihar,Vaishali,KazariBuzurgBo,Bo,844507.0,25.65451,85.504712
Bihar,Vaishali,MukundpurBhatBo,Bo,844507.0,25.61418,85.494219
Bihar,Vaishali,HasanpurGurdaBo,Bo,844506.0,25.61418,85.494219
Bihar,Vaishali,LawapurMahnarBo,Bo,844506.0,25.61418,85.494219
Bihar,Vaishali,ChakmajahidBo,Bo,844122.0,25.826672,85.391459
Bihar,Vaishali,MadhopurNijhmaBo,Bo,844122.0,25.826672,85.391459
Bihar,Vaishali,NilkanthpurBo,Bo,844122.0,25.673746,85.365563
Bihar,Vaishali,PhularBo,Bo,844122.0,25.826672,85.391459
Bihar,Vaishali,RampurRamharBo,Bo,844122.0,25.673746,85.365563
Bihar,Vaishali,DhankaulBo,Bo,843114.0,25.7957,85.2088
Bihar,Vaishali,PastaraBo,Bo,843114.0,25.7957,85.2088
Bihar,Vaishali,RamouliBo,Bo,843114.0,25.7957,85.2088
Bihar,Vaishali,SaidpurDumraBo,Bo,843114.0,25.7957,85.2088
Bihar,Vaishali,RikharBo,Bo,844123.0,25.904615,85.250603
Bihar,Vaishali,JurawanpurBarariBo,Bo,844508.0,25.568626,85.344418
Bihar,Vaishali,RaghopurChandelBo,Bo,844508.0,25.568626,85.344418
Bihar,Vaishali,SaistapurBo,Bo,844508.0,25.568626,85.344418
Bihar,Vaishali,BajitpurKasturiBo,Bo,844509.0,25.659549,85.462574
Bihar,Vaishali,AkhtiyarpurPaterhaBo,Bo,844125.0,25.782457,85.276175
Bihar,Vaishali,AnjaniBo,Bo,844125.0,25.782457,85.276175
Bihar,Vaishali,BhojpattiBo,Bo,844125.0,25.782457,85.276175
Bihar,Vaishali,ThathanBuzurgBo,Bo,844125.0,25.782457,85.276175
,,Kutubpur,Bo,844125.0,25.749399,85.257608
Bihar,Vaishali,AdalpurBo,Bo,844126.0,25.799575,85.461434
Bihar,Vaishali,SerpurChatwaraBo,Bo,844126.0,25.673746,85.365563
Chhattisgarh,Raipur,Kurandi,Bo,494001.0,19.3178,82.5278
Chhattisgarh,Raipur,Markel,Bo,494001.0,19.4441,82.3872
Chhattisgarh,Raipur,Chokawada,Bo,494001.0,19.051,82.003
Chhattisgarh,Raipur,Garawandkhurd,Bo,494001.0,19.063,82.004
Chhattisgarh,Raipur,Kawapal,Bo,494001.0,19.059,82.005
Chhattisgarh,Raipur,Khutpadar,Bo,494001.0,19.073,82.003
Chhattisgarh,Raipur,Kondaloor,Bo,494001.0,19.061,82.001
Chhattisgarh,Raipur,Karanpur,Bo,494001.0,19.1126,82.1468
Chhattisgarh,Raipur,SargipalVillage,Bo,494001.0,19.0725,81.9598
Chhattisgarh,Raipur,Kolawada,Bo,494001.0,18.8737,82.0197
Chhattisgarh,Raipur,Kawalikalan,Bo,494001.0,18.9461,82.0405
,,Tolawada,Bo,494001.0,18.848266,82.10667
Chhattisgarh,Raigarh,TarapurBo,Bo,496001.0,21.8612297,83.2706704
Chhattisgarh,Raipur,Dhobigudha,Bo,494221.0,18.96227,82.13933
Chhattisgarh,Raipur,Elmidi,Bo,494447.0,18.57,80.56
Chhattisgarh,Raipur,Daroli,Bo,494447.0,18.5164,80.7421
Chhattisgarh,Raipur,Galgam,Bo,494447.0,18.5189,80.7726
Chhattisgarh,Raipur,Korsaguda,Bo,494447.0,18.5047,80.7814
Chhattisgarh,Raipur,Kottapalli,Bo,494447.0,18.5026,80.7719
Chhattisgarh,Raipur,Nelakaner,Bo,494447.0,18.5479,80.7619
Chhattisgarh,Raipur,Udtamalla,Bo,494447.0,18.5519,80.7428
,,KottagudaBo,Bo,494447.0,18.543905,80.948399
,,Nabbi,Bo,494447.0,18.446736,80.765989
,,Kaurgatta,Bo,494447.0,18.292724,80.976759
Chhattisgarh,Dantewada,Badakameli,Bo,494553.0,18.9,81.34999
Chhattisgarh,Raipur,Barda,Bo,494222.0,19.1622,82.5496
Chhattisgarh,Raipur,Karpawand,Bo,494222.0,19.21588,82.55608
Chhattisgarh,Raipur,Korta,Bo,494222.0,19.1345,82.8407
Chhattisgarh,Raipur,Mangnar,Bo,494222.0,19.2112,82.2462
Chhattisgarh,Raipur,Muli,Bo,494222.0,19.1553,82.2378
Chhattisgarh,Raipur,Sandkarmari,Bo,494222.0,19.24,82.1
Chhattisgarh,Raipur,Udiyapal,Bo,494222.0,19.2601,82.1473
Chhattisgarh,Raipur,Bhainsgaon,Bo,494223.0,19.13,81.48
Chhattisgarh,Raipur,Chokar,Bo,494223.0,19.84,81.55
Chhattisgarh,Raipur,Retawand,Bo,494223.0,19.14,81.58
Chhattisgarh,Raipur,Talur,Bo,494223.0,19.15,81.59
Chhattisgarh,Raipur,Ichhapur,Bo,494223.0,19.1121,81.9312
Chhattisgarh,Raipur,Kudkanar,Bo,494223.0,,
Chhattisgarh,Raipur,Piplawand,Bo,494223.0,19.3592,81.9406
Chhattisgarh,Bijapur,Badekakler,Bo,494450.0,16.84,75.71
Chhattisgarh,Bijapur,Karkeli,Bo,494450.0,23.45,80.91
Chhattisgarh,Bijapur,Bechepal,Bo,494450.0,19.0112,81.0145
Chhattisgarh,Bijapur,Chinger,Bo,494450.0,19.0145,81.0512
Chhattisgarh,Bijapur,Darbha,Bo,494450.0,19.0126,81.05421
Chhattisgarh,Bijapur,Kerpe,Bo,494450.0,19.0156,81.1098
Chhattisgarh,Bijapur,Keshkutul,Bo,494450.0,19.0024,81.0479
Chhattisgarh,Bijapur,Kompalli,Bo,494450.0,19.0123,81.10264
Chhattisgarh,Bijapur,Madpal,Bo,494450.0,19.0032,81.04123
Chhattisgarh,Bijapur,Mandem,Bo,494450.0,19.0123,81.1462
Bihar,Supaul,TamuaBo,Bo,852214.0,26.131709,86.610711
Bihar,Supaul,JhilaDumariBo,Bo,852111.0,26.131709,86.610711
Bihar,Supaul,ChittiHanumanNagarBo,Bo,852215.0,26.3005923,86.8383485
Bihar,Supaul,DumariBo,Bo,852215.0,26.131709,86.610711
Bihar,Supaul,HarirahaBo,Bo,852215.0,26.3005923,86.8383485
Bihar,Supaul,TarhiBazarBo,Bo,852215.0,26.3005923,86.8383485
Bihar,Madhepura,BesarhBo,Bo,852112.0,25.92869,86.790976
Bihar,Madhepura,RanipattiBo,Bo,852112.0,25.92869,86.790976
Bihar,Madhepura,BhirkhiBo,Bo,852113.0,25.92869,86.790976
Bihar,Madhepura,GorelaBo,Bo,852113.0,25.9286903,86.7909759
Bihar,Madhepura,MaliyaBo,Bo,852113.0,25.9286903,86.7909759
Bihar,Madhepura,SahugarhBo,Bo,852113.0,25.9404407,86.7967756
Bihar,Saharsa,ManuarBo,Bo,852216.0,26.111868,85.896004
Bihar,Saharsa,SarauniBo,Bo,852216.0,25.9183327,86.4516219
Bihar,Saharsa,SisaunaBo,Bo,852216.0,25.8168049,86.4060746
Bihar,Saharsa,TelwaBo,Bo,852216.0,25.883496,86.600625
Bihar,Saharsa,AtalkhaBo,Bo,852217.0,25.883496,86.600625
Bihar,Saharsa,BaliaBo,Bo,852217.0,25.883496,86.600625
Bihar,Saharsa,BaraithBo,Bo,852217.0,25.883496,86.600625
Bihar,Saharsa,BargaonBo,Bo,852217.0,25.92869,86.790976
Bihar,Saharsa,KishanpurBo,Bo,852217.0,25.8792894,86.5927785
Bihar,Madhepura,BtekhtiBo,Bo,852121.0,25.92869,86.790976
Bihar,Madhepura,BasudevaBo,Bo,852121.0,25.92869,86.790976
